NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1933,서울특별시 강남구 수서동,708,708,0,삼익,49.2,202308,15,"116,000",401,8,-,-,1992,광평로51길 27,-,중개거래,서울 강남구,23.10.30
1934,서울특별시 강남구 수서동,708,708,0,삼익,49.2,202308,9,"110,000",401,9,-,-,1992,광평로51길 27,-,중개거래,서울 강남구,23.10.11
1935,서울특별시 강남구 수서동,708,708,0,삼익,49.2,202308,9,"110,000",-,9,-,-,1992,광평로51길 27,20230901,중개거래,서울 강남구,-
1936,서울특별시 강남구 수서동,708,708,0,삼익,49.2,202307,21,"107,000",401,15,-,-,1992,광평로51길 27,-,중개거래,서울 강남구,23.10.04
1937,서울특별시 강남구 수서동,708,708,0,삼익,60,202307,3,"132,000",-,8,-,-,1992,광평로51길 27,-,중개거래,서울 강남구 서울 서초구,-
1938,서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,202402,8,"166,000",104,2,개인,개인,1993,광평로51길 22,-,중개거래,서울 강남구,24.05.17
1939,서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,202404,6,"170,250",-,2,개인,개인,1993,광평로51길 22,-,중개거래,서울 강남구,-
1940,서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,202403,8,"160,000",-,3,개인,개인,1993,광평로51길 22,-,직거래,-,-
1941,서울특별시 강남구 수서동,712,712,0,수서한아름,163.68,202403,7,"230,000",102,2,개인,개인,1993,광평로51길 22,-,중개거래,서울 강남구,24.04.02
1942,서울특별시 강남구 수서동,712,712,0,수서한아름,129.45,202403,6,"200,000",-,15,개인,개인,1993,광평로51길 22,-,중개거래,서울 강남구,-
1943,서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,202403,2,"179,000",-,6,개인,개인,1993,광평로51길 22,-,중개거래,서울 강남구,-
1944,서울특별시 강남구 수서동,708,708,0,삼익,49.2,202401,17,"117,000",401,6,개인,개인,1992,광평로51길 27,-,중개거래,"경기 의왕시, 서울 강남구",24.04.02
1945,서울특별시 강남구 수서동,712,712,0,수서한아름,129.45,202312,19,"200,000",106,11,-,-,1993,광평로51길 22,-,중개거래,서울 강남구,24.02.29
1946,서울특별시 강남구 수서동,712,712,0,수서한아름,129.45,202311,30,"186,000",101,4,-,-,1993,광평로51길 22,-,중개거래,서울 강남구,24.02.05
1947,서울특별시 강남구 수서동,712,712,0,수서한아름,163.68,202311,13,"228,000",102,11,-,-,1993,광평로51길 22,-,중개거래,서울 강남구,24.04.02
1948,서울특별시 강남구 수서동,708,708,0,삼익,49.2,202311,11,"119,000",401,8,-,-,1992,광평로51길 27,-,중개거래,서울 강남구,24.02.26
1949,서울특별시 강남구 수서동,708,708,0,삼익,60,202310,23,"148,500",403,11,-,-,1992,광평로51길 27,-,중개거래,서울 강남구,24.02.20
1950,서울특별시 강남구 수서동,712,712,0,수서한아름,163.68,202310,8,"205,000",101,1,-,-,1993,광평로51길 22,-,중개거래,서울 강남구,24.04.09
1951,서울특별시 강남구 수서동,708,708,0,삼익,60,202307,3,"132,000",-,8,-,-,1992,광평로51길 27,20231013,중개거래,서울 강남구,-
1952,서울특별시 강남구 수서동,708,708,0,삼익,60,202406,15,"137,500",-,14,개인,개인,1992,광평로51길 27,-,중개거래,"서울 강남구, 서울 송파구",-
1953,서울특별시 강남구 수서동,712,712,0,수서한아름,129.45,202404,20,"213,500",-,15,개인,개인,1993,광평로51길 22,-,중개거래,"서울 강남구, 서울 서초구",-
1954,서울특별시 강남구 수서동,708,708,0,삼익,60,202405,30,"135,000",-,13,개인,개인,1992,광평로51길 27,-,중개거래,서울 강남구,-
1955,서울특별시 강남구 수서동,708,708,0,삼익,60,202404,29,"127,500",-,1,개인,개인,1992,광평로51길 27,-,중개거래,서울 강남구,-
1956,서울특별시 강남구 수서동,712,712,0,수서한아름,97.63,202405,14,"166,500",-,3,개인,개인,1993,광평로51길 22,-,중개거래,서울 강남구,-
1957,서울특별시 강남구 수서동,708,708,0,삼익,60,202405,21,"134,500",-,10,개인,개인,1992,광평로51길 27,-,중개거래,"서울 강남구, 서울 용산구",-
1958,서울특별시 강남구 수서동,708,708,0,삼익,60,202404,25,"137,000",405,9,개인,개인,1992,광평로51길 27,-,중개거래,서울 강남구,24.05.24
1959,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202312,9,"113,000",707,3,-,-,1992,광평로47길 17,-,중개거래,경기 고양일산서구 서울 강남구,24.01.29
1960,서울특별시 강남구 수서동,736,736,0,신동아,39.53,202311,22,"109,000",701,7,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,24.01.30
1961,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202309,15,"115,000",706,2,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.12.29
1962,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202309,4,"91,000",704,6,-,-,1992,광평로47길 17,-,중개거래,경기 성남수정구 서울 강남구,23.11.03
1963,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202308,29,"120,500",706,5,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.10.16
1964,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202308,18,"114,300",706,11,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.10.20
1965,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202308,16,"98,000",704,12,-,-,1992,광평로47길 17,-,중개거래,서울 강남구 서울 성북구,23.09.15
1966,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202308,11,"114,000",706,6,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.11.03
1967,서울특별시 강남구 수서동,736,736,0,신동아,39.53,202307,29,"100,000",702,15,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.10.05
1968,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202307,17,"100,000",707,13,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.10.25
1969,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202307,15,"98,000",708,15,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,23.09.01
1970,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202311,11,"100,500",707,4,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,24.01.11
1971,서울특별시 강남구 수서동,736,736,0,신동아,39.53,202404,21,"102,000",-,8,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1972,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202403,16,"102,000",-,10,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1973,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202402,18,"90,000",704,12,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.04.17
1974,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202402,17,"89,990",705,4,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.04.12
1975,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202401,27,"92,000",704,4,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.03.29
1976,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202401,23,"89,000",704,5,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.03.25
1977,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202401,18,"118,000",706,9,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.04.23
1978,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202401,15,"90,000",705,6,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.04.12
1979,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202312,8,"88,000",703,8,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,24.02.29
1980,서울특별시 강남구 수서동,736,736,0,신동아,39.53,202406,4,"104,500",-,10,개인,개인,1992,광평로47길 17,-,중개거래,"서울 강남구, 서울 강동구",-
1981,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202406,8,"92,000",-,12,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1982,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202406,4,"103,000",-,4,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1983,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202406,10,"131,000",-,8,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1984,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202406,10,"91,000",-,14,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1985,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202404,22,"115,000",708,3,법인,개인,1992,광평로47길 17,-,중개거래,"경기 동두천시, 서울 강남구",24.06.17
1986,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202404,9,"120,000",707,12,개인,개인,1992,광평로47길 17,-,중개거래,"서울 강남구, 서울 강서구",24.06.17
1987,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202405,2,"89,500",704,6,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.06.17
1988,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202405,22,"103,000",-,4,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1989,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202404,20,"121,500",706,6,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.05.30
1990,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202404,21,"90,000",704,8,개인,법인,1992,광평로47길 17,-,중개거래,서울 강남구,24.05.20
1991,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202404,22,"115,000",-,3,법인,개인,1992,광평로47길 17,20240613,중개거래,"경기 동두천시, 서울 강남구",-
1992,서울특별시 강남구 수서동,736,736,0,신동아,39.53,202406,1,"104,000",-,13,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-
1993,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202402,7,"120,000",707,9,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.05.31
1994,서울특별시 강남구 수서동,736,736,0,신동아,33.18,202403,22,"92,000",704,5,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,24.05.31
1995,서울특별시 강남구 수서동,736,736,0,신동아,49.96,202308,5,"116,200",707,5,-,-,1992,광평로47길 17,-,중개거래,서울 강남구,24.05.31
1996,서울특별시 강남구 수서동,736,736,0,신동아,39.51,202404,27,"102,700",708,13,개인,개인,1992,광평로47길 17,-,중개거래,"서울 강남구, 서울 송파구",24.05.30
1997,서울특별시 강남구 수서동,738,738,0,동익,84.46,202312,11,"142,000",804,14,-,-,1993,광평로39길 3,-,중개거래,서울 강남구,24.01.25
1998,서울특별시 강남구 수서동,738,738,0,동익,84.46,202308,5,"150,000",-,11,-,-,1993,광평로39길 3,-,중개거래,서울 강남구,-
1999,서울특별시 강남구 수서동,738,738,0,동익,84.46,202404,12,"150,000",-,4,개인,개인,1993,광평로39길 3,-,중개거래,서울 강남구,-
2000,서울특별시 강남구 수서동,738,738,0,동익,84.46,202403,16,"150,000",-,4,개인,개인,1993,광평로39길 3,-,중개거래,서울 강남구,-
2001,서울특별시 강남구 수서동,738,738,0,동익,60.01,202405,1,"128,000",-,6,개인,개인,1993,광평로39길 3,-,중개거래,서울 강남구,-
2002,서울특별시 강남구 수서동,738,738,0,동익,84.46,202404,22,"152,500",-,8,개인,개인,1993,광평로39길 3,-,중개거래,서울 강남구,-
2003,서울특별시 강남구 수서동,738,738,0,동익,84.46,202308,5,"150,000",-,11,-,-,1993,광평로39길 3,20231121,중개거래,서울 강남구,-
2004,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,202311,8,"173,000",112,12,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,24.01.31
2005,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.81,202311,19,"157,000",108,2,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,24.01.26
2006,서울특별시 강남구 수서동,799,799,0,강남 더샵 포레스트,124.5792,202310,10,"270,000",203동,6,-,-,2016,광평로34길 35,-,중개거래,서울 강남구,23.12.01
2007,서울특별시 강남구 수서동,799,799,0,강남 더샵 포레스트,124.5802,202309,22,"238,000",203동,1,-,-,2016,광평로34길 35,-,중개거래,서울 강남구,23.12.29
2008,서울특별시 강남구 수서동,799,799,0,강남 더샵 포레스트,146.7139,202308,21,"310,000",210동,10,-,-,2016,광평로34길 35,-,중개거래,경기 남양주시 서울 강남구,23.10.24
2009,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.81,202307,29,"140,000",101,10,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,23.11.17
2010,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.86,202307,22,"165,000",111,4,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,23.08.16
2011,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.81,202307,11,"173,000",114,8,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,23.10.25
2012,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.81,202307,4,"136,000",108,3,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,23.11.22
2013,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.74,202405,3,"134,500",-,6,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2014,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.81,202405,14,"136,000",-,11,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2015,서울특별시 강남구 수서동,799,799,0,강남 더샵 포레스트,146.6888,202402,2,"317,000",205동,8,개인,개인,2016,광평로34길 35,-,중개거래,서울 강남구,24.05.10
2016,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.97,202404,14,"135,000",105,8,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,24.05.07
2017,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.97,202404,5,"140,000",-,10,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2018,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.81,202403,23,"161,000",108,3,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,24.04.22
2019,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,101.88,202404,10,"190,900",-,8,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2020,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,114.45,202403,15,"190,500",113,4,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,24.03.21
2021,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,202402,26,"160,000",108,1,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,24.04.30
2022,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.81,202401,28,"156,000",106,8,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,24.03.29
2023,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,202401,23,"166,000",109,7,개인,개인,2014,광평로34길 55,-,중개거래,"서울 강남구, 서울 송파구",24.04.02
2024,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,202312,12,"163,000",103,10,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,24.02.28
2025,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,101.81,202307,19,"176,000",103,6,-,-,2014,광평로34길 55,-,중개거래,서울 강남구,24.02.28
2026,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,59.97,202405,1,"133,500",-,2,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2027,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,202406,18,"160,000",-,2,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2028,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.92,202406,18,"160,000",-,2,개인,개인,2014,광평로34길 55,20240624,중개거래,서울 강남구,-
2029,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.86,202404,9,"170,000",112,10,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,24.06.17
2030,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,84.86,202405,29,"176,000",-,9,개인,개인,2014,광평로34길 55,-,중개거래,서울 강남구,-
2031,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,59.96,202308,16,"183,000",109,10,-,-,2001,남부순환로 2803,-,중개거래,서울 강남구,23.11.01
2032,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.89,202308,2,"240,000",101,22,-,-,2001,남부순환로 2803,-,중개거래,서울 강남구,23.10.31
2033,서울특별시 강남구 도곡동,462,462,0,럭키(462),79.89,202307,31,"215,000",1,8,-,-,1986,남부순환로 2740,-,중개거래,서울 강남구,23.08.24
2034,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.89,202307,20,"228,000",101,21,-,-,2001,남부순환로 2803,-,중개거래,서울 강남구,23.10.12
2035,서울특별시 강남구 도곡동,462,462,0,럭키(462),79.89,202307,16,"214,000",1,2,-,-,1986,남부순환로 2740,-,중개거래,서울 강남구,23.08.31
2036,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,89.88,202306,29,"208,000",106,4,-,-,2001,남부순환로 2803,-,중개거래,서울 강남구,23.08.29
2037,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202311,10,"290,000",107,13,-,-,2001,남부순환로 2803,-,중개거래,서울 강남구,23.11.27
2038,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,59.96,202404,2,"190,000",-,15,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2039,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,59.96,202403,22,"185,000",104,6,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,24.05.08
2040,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202310,14,"280,000",103,7,-,-,2001,남부순환로 2803,-,중개거래,서울 강남구,24.05.14
2041,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,59.96,202404,6,"190,000",-,6,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2042,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.89,202404,4,"235,000",-,16,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2043,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202403,30,"318,000",-,10,개인,개인,2001,남부순환로 2803,-,중개거래,"경기 김포시, 서울 강남구",-
2044,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202405,24,"271,000",-,13,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2045,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202404,5,"280,000",-,4,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2046,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.89,202406,3,"244,000",-,23,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2047,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202403,6,"277,000",105,7,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,24.06.12
2048,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.76,202405,12,"238,000",-,9,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2049,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202404,30,"284,000",-,13,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2050,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202405,8,"287,000",-,9,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2051,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.76,202405,4,"183,200",106,6,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,24.05.29
2052,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.89,202404,6,"231,000",-,24,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2053,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202405,22,"270,000",-,3,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2054,서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,122.81,202405,11,"290,000",-,16,개인,개인,2001,남부순환로 2803,-,중개거래,서울 강남구,-
2055,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9772,202307,15,"180,000",102,22,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.08.16
2056,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9772,202307,8,"175,000",103,5,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.10.18
2057,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202307,7,"255,000",207,10,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.11.30
2058,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,134.9023,202307,6,"435,000",306,10,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.08.24
2059,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202307,4,"274,000",209,4,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.10.20
2060,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202306,28,"268,000",207,5,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.09.05
2061,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202306,27,"272,000",206,20,-,-,2006,선릉로 221,-,중개거래,서울 강남구,23.08.11
2062,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202404,2,"220,000",-,7,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2063,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202404,11,"288,000",-,15,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2064,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202403,15,"215,000",102,7,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.05.14
2065,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9772,202401,13,"184,000",101,16,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.05.07
2066,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202404,15,"276,000",407,13,개인,개인,2006,선릉로 221,-,직거래,-,24.04.16
2067,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202404,9,"280,000",-,7,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2068,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202404,6,"278,000",-,4,개인,개인,2006,선릉로 221,-,중개거래,"서울 강남구, 서울 서초구",-
2069,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9772,202403,31,"183,500",-,9,개인,개인,2006,선릉로 221,-,중개거래,"서울 강남구, 서울 영등포구",-
2070,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9231,202403,28,"274,000",-,4,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2071,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,134.9023,202403,4,"370,000",-,9,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2072,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202403,4,"305,000",407,3,개인,개인,2006,선릉로 221,-,중개거래,"서울 강남구, 서울 강동구",24.03.18
2073,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9772,202403,2,"187,500",102,10,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.05.03
2074,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202401,19,"282,000",205,20,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.04.03
2075,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202312,6,"215,000",102,19,-,-,2006,선릉로 221,-,중개거래,서울 강남구,24.04.19
2076,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,114.9931,202308,19,"357,000",401,13,-,-,2006,선릉로 221,-,중개거래,서울 강남구,24.02.28
2077,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,134.9023,202307,3,"415,000",-,8,-,-,2006,선릉로 221,20240208,중개거래,"서울 강남구, 서울 성동구",-
2078,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202405,27,"220,000",-,10,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2079,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202405,3,"334,000",404,22,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.06.20
2080,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,114.9931,202404,4,"343,000",402,16,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.06.20
2081,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202404,3,"280,000",203,4,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,24.06.17
2082,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202405,26,"222,000",-,10,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2083,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9937,202406,6,"187,000",-,7,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2084,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,134.9023,202405,22,"389,000",-,9,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2085,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202405,28,"288,000",-,8,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2086,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202405,25,"282,000",-,4,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2087,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202405,22,"292,000",-,12,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2088,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,120.8233,202406,2,"339,000",-,18,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2089,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202405,22,"220,000",-,8,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2090,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202406,2,"235,000",-,20,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2091,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202404,25,"330,000",-,12,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2092,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,114.9931,202404,27,"347,000",-,19,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2093,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202404,25,"293,000",-,13,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2094,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,134.9023,202404,29,"388,500",-,11,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
2095,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202405,7,"285,000",-,19,개인,개인,2006,선릉로 221,-,중개거래,"서울 강남구, 서울 서초구",-
2096,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,134.9023,202404,12,"340,000",301,11,개인,개인,2006,선릉로 221,-,직거래,-,24.05.22
2097,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202404,1,"325,000",-,11,개인,개인,2006,선릉로 221,-,중개거래,서울 강남구,-
